Type,Number,CD,Street Name,Cross Street 1,Cross Street 2,Parking Restrictions,Petition Validation,Parking Study,Date Established,Date Posted,Last Action,Data Entered By,Council File Number
TPPD,211,10,Cochran Avenue,Adams Boulevard,Cul-De-Sac N of Adams Boulevard,No Parking 8PM - 8AM; 2 Hr. Parking 8AM - 8PM Mon. - Sat.; Vehicles with District No. 211 Permits Exempt,75%,85%,3/1/2016,1/2/2017,Establishment,SM,
TPPD,211,10,Dunsmuir Avenue,Westhaven Street, Adams Boulevard,No Parking 8PM - 8AM; 2 Hr. Parking 8AM - 8PM Mon. - Sat.; Vehicles with District No. 211 Permits Exempt,75%,85%,3/1/2016,4/3/2018,Expansion,SM,
TPPD,211,10,Dunsmuir Avenue, Adams Boulevard,Cul-De-Sac N of Adams Boulevard,No Parking 8PM - 8AM; 2 Hr. Parking 8AM - 8PM Mon. - Sat.; Vehicles with District No. 211 Permits Exempt,75%,85%,3/1/2016,4/3/2018,Expansion,SM,
PPD,212,-,-,-,-,-,-,-,-,-,-,-,-
PPD,213,-,-,-,-,-,-,-,-,-,-,-,-
PPD,214,-,-,-,-,-,-,-,-,-,-,-,-
TPPD,215,4,Cahuenga Boulevard,Rosewood Avenue,Clinton Street,No Parking Anytime Except 4 Hr. Parking 8AM - 6PM; Vehicles with District No. 215 Permits Exempt,75%,85%,3/1/2016,8/22/2016,Establishment,SM,
TPPD,215,4,Clinton Street,Rossmore Avenue,Lillian Way,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,215,4,Clinton Street,Lillian Way,Cahuenga Boulevard,4 Hr. Parking 8AM - 6PM; Vehicles with District No. 215 Permits Exempt,75%,85%,3/1/2016,8/22/2016,Establishment,SM,
TPPD,215,4,Lillian Way,Rosewood Avenue,Clinton Street,No Parking Anytime Except 2 Hr. Parking 8AM - 6PM; Vehicles with District No. 215 Permits Exempt,75%,85%,3/1/2016,8/22/2016,Establishment,SM,
TPPD,215,4,Lillian Way,Clinton Street,Melrose Avenue,No Parking Anytime Except 2 Hr. Parking 8AM - 6PM; Vehicles with District No. 215 Permits Exempt,75%,85%,3/1/2016,8/22/2016,Establishment,SM,
TPPD,216,10,Harcourt Avenue,Jefferson Boulevard,Westhaven Street,N/A,,,,-,-,SM,
TPPD,216,10,Rimpau Boulevard,Jefferson Boulevard,Westhaven Street,N/A,,,,-,-,SM,
TPPD,216,10,West View Street,Jefferson Boulevard,Roseland Street,N/A,,,,-,-,SM,
TPPD,216,10,West View Street,Roseland Street,Westhaven Street,N/A,,,,-,-,SM,
PPD,217,-,-,-,-,-,-,-,-,-,-,-,-
PPD,218,-,-,-,-,-,-,-,-,-,-,-,-
PPD,219,-,-,-,-,-,-,-,-,-,-,-,-
TPPD,220,-,-,-,-,-,-,-,-,-,-,-,-
PPD,221,-,-,-,-,-,-,-,-,-,-,-,-
TPPD,222,11,Tabor Street,Sawtelle Boulevard,Cul-De-Sac E of Sawtelle Boulevard,No Parking Anytime; Vehicles with District No. 222 Permits Exempt,,,,7/14/2017,Establishment,SM,
PPD,223,-,-,-,-,-,-,-,-,-,-,-,-
.,224,11,Creighton Avenue,W 83rd Street,McConnell Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,224,11,Georgetown Avenue,W 83rd Street,W 80th Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,224,11,McConnell Avenue,W 83rd Street,Creighton Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,224,11,McConnell Avenue,Creighton Avenue,W 80th Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,224,11,Regis Way,W 83rd Street,W 80th Street,No Parking 7AM - 7PM Mon. - Fri.; Vehicles with District No. 224 Permits Exempt,75%,85%,3/1/2016,9/12/2016,Establishment,SM,
TPPD,225,7,Almetz Street,Simshaw Avenue,Arlee Place,No Parking 4PM - 9PM Mon. - Fri. & Holidays; Vehicles with District No. 225 Permits Exempt,75%,85%,3/1/2016,11/8/2016,Establishment,SM,
TPPD,225,7,Parkland Circle,S Intersection of Simshaw Avenue,N Intersection of Simshaw Avenue,No Parking 4PM - 9PM Mon. - Fri. & Holidays; Vehicles with District No. 225 Permits Exempt,75%,85%,3/1/2016,11/7/2016,Establishment,SM,
TPPD,225,7,Simshaw Avenue,Astoria Street,S Intersection of Parkland Circle,No Parking 4PM - 9PM Mon. - Fri. & Holidays; Vehicles with District No. 225 Permits Exempt,75%,85%,3/1/2016,11/7/2016,Establishment,SM,
TPPD,225,7,Simshaw Avenue,S Intersection of Parkland Circle,Almetz Street,No Parking 4PM - 9PM Mon. - Fri. & Holidays; Vehicles with District No. 225 Permits Exempt,75%,85%,3/1/2016,11/7/2016,Establishment,SM,
TPPD,225,7,Simshaw Avenue,Almetz Street,N Intersection of Parkland Circle,No Parking 4PM - 9PM Mon. - Fri. & Holidays; Vehicles with District No. 225 Permits Exempt,75%,85%,3/1/2016,11/7/2016,Establishment,SM,
PPD,226,3,Alhama Drive,Celes Street,Martinez Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Alhama Drive,Martinez Street,De La Guerra Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Alhama Drive,De La Guerra Street,Avenue San Luis,N/A,75%,85%,3/1/2016,-,Fill-in,SM,
PPD,226,3,Alhama Drive,Avenue San Luis,Costanso Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Avenue San Luis,Serrania Avenue,Catalon Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Avenue San Luis,Catalon Avenue,Paralta Avenue,2 Hr. Parking 8AM - 6PM; No Parking 6PM - 8AM; Vehicles with District No. 226 Permits Exempt,75%,85%,3/1/2016,1/30/2018,Establishment,SM,
PPD,226,3,Avenue San Luis,Paralta Avenue,Marmol Drive,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Avenue San Luis,Marmol Drive,Alhama Drive,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Avenue San Luis,Alhama Drive,Comercio Lane,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Avenue San Luis,Comercio Lane,Comercio Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Avenue San Luis,Comercio Avenue,Comercio Way,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Avenue San Luis,Comercio Way,Canoga Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Canoga Avenue,Martinez Street,De La Guerra Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Canoga Avenue,De La Guerra Street,Avenue San Luis,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Canoga Avenue,Avenue San Luis,Costanso Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Catalon Avenue,Martinez Street,De La Guerra Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Catalon Avenue,De La Guerra Street,Avenue San Luis,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Catalon Avenue,Avenue San Luis,Costanso Street,2 Hr. Parking 8AM - 6PM; No Parking 6PM - 8AM; Vehicles with District No. 226 Permits Exempt,75%,85%,3/1/2016,1/30/2018,Establishment,SM,
PPD,226,3,Comercio Avenue,Celes Street,Martinez Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Comercio Avenue,Martinez Street,De La Guerra Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Comercio Avenue,De La Guerra Street,Avenue San Luis,2 Hr. Parking 8AM - 6PM; No Parking 6PM - 8AM; Vehicles with District No. 226 Permits Exempt,75%,85%,3/1/2016,1/30/2018,Establishment,SM,
PPD,226,3,Comercio Lane,Avenue San Luis,Costanso Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Comercio Way,Avenue San Luis,Costanso Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Costanso Street,Serrania Avenue,Catalon Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Costanso Street,Catalon Avenue,Paralta Avenue,2 Hr. Parking 8AM - 6PM; No Parking 6PM - 8AM; Vehicles with District No. 226 Permits Exempt,75%,85%,3/1/2016,1/30/2018,Establishment,SM,
PPD,226,3,Costanso Street,Paralta Avenue,Alhama Drive,2 Hr. Parking 8AM - 6PM; No Parking 6PM - 8AM; Vehicles with District No. 226 Permits Exempt,75%,85%,3/1/2016,1/30/2018,Establishment,SM,
PPD,226,3,Costanso Street,Alhama Drive,Comercio Lane,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Costanso Street,Comercio Lane,Comercio Way,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Costanso Street,Comercio Way,Canoga Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,De La Guerra Street,Serrania Avenue,Catalon Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,De La Guerra Street,Alhama Drive,Comercio Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,De La Guerra Street,Comercio Avenue,Canoga Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Marmol Drive,Escobedo Drive,Avenue San Luis,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Martinez Street,Alhama Drive,Comercio Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Martinez Street,Comercio Avenue,Canoga Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Paralta Avenue,Avenue San Luis,Costanso Street,2 Hr. Parking 8AM - 6PM; No Parking 6PM - 8AM; Vehicles with District No. 226 Permits Exempt,75%,85%,3/1/2016,1/30/2018,Establishment,SM,
PPD,226,3,Paralta Avenue,Costanso Street,Alley N of Costanso Street,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Serrania Avenue,De La Guerra Street,Avenue San Luis,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,226,3,Serrania Avenue,Avenue San Luis,Costanso Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,227,13,Lemoyne Street,Park Avenue,Sunset Boulevard,No Parking Anytime Except 2 Hr. Parking 8AM - 8PM; Vehicles with District No. 227 Permits Exempt,75%,85%,3/1/2016,4/5/2016,Establishment,SM,
TPPD,228,13,Dillon Street,Ellsworth Street,Marathon Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,228,13,Dillon Street,Marathon Street,Vendome Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,228,13,Marathon Street,Vendome Street,Dillon Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,228,13,Robinson Street,Ellsworth Street,Marathon Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,228,13,Robinson Street,Marathon Street,Descanso Drive,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,228,13,Sayre Lane,Dillon Street,Cul-De-Sac N of Dillon Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,229,11,Georgetown Avenue,N Intersection of W 85th Street,W 83rd Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,229,11,Georgetown Avenue,S Intersection of W 85th Street,N Intersection of W 85th Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,229,11,Gonzaga Avenue,W 85th Street,W 83rd Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,229,11,Holy Cross Place,W 85th Street,W 83rd Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,229,11,Loyola Boulevard,W 85th Street,W 83rd Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,229,11,Regis Way,W 85th Street,W 83rd Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,230,5,Exposition Boulevard,Tilden Avenue,Bentley Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,230,5,Exposition Boulevard,Bentley Avenue,Sepulveda Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,230,5,Richland Avenue,Bentley Avenue,Sepulveda Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,230,5,Bentley Avenue,Brookhaven Avenue,Richland Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,230,5,Bentley Avenue,Richland Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,231,5,Provon Lane,National Boulevard,Cul-De-Sac N of National Boulevard,No Parking Anytime Except 2 Hr. Parking 8AM - 6PM Mon. - Fri. & Holidays; Vehicles with District No. 231 Permits Exempt,75%,85%,3/1/2016,12/30/2016,Establishment,SM,
TPPD,232,5,Brookhaven Avenue,Kelton Avenue,Veteran Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,232,5,Clarkson Road,Coventry Place,Kelton Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,232,5,Clarkson Road,Kelton Avenue,Veteran Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,232,5,Kelton Avenue,Clarkson Road,Brookhaven Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,233,11,Belton Drive,Fordham Road,W 80th Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,233,11,Fordham Road,Campion Drive,W 83rd Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,233,11,Fordham Road,W 83rd Street,Nardian Way,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,233,11,Fordham Road,Nardian Way,Belton Drive,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,233,11,Fordham Road,Belton Drive,W 80th Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,234,5,Brookhaven Avenue,Military Avenue,Tilden Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,234,5,Exposition Boulevard,Military Avenue,Tilden Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,234,5,Military Avenue,Brookhaven Avenue,Richland Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,234,5,Military Avenue,Richland Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,234,5,Richland Avenue,Military Avenue,Tilden Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Cattaraugus Avenue,Corning Street,Holt Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Cattaraugus Avenue,Holt Avenue,Halm Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Cattaraugus Avenue,Halm Avenue,Santa Monica Freeway 10,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Cattaraugus Avenue,Venice Boulevard,Corning Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Curts Avenue,Venice Boulevard,Regent Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Halm Avenue,Venice Boulevard,Cattaraugus Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Halm Avenue,Cattaraugus Avenue,Cul-De-Sac N of Cattaraugus,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Helms Avenue,Venice Boulevard,Regent Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Holt Avenue,Cattaraugus Avenue,Olin Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Hutchinson Avenue,Venice Boulevard,Regent Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Ivy Street,Venice Boulevard,Regent Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,National Boulevard,Venice Boulevard,Regent Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Regent Street,Cattaraugus Avenue,Hutchinson Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Regent Street,Hutchinson Avenue,Helms Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Regent Street,Helms Avenue,Vera Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Regent Street,Vera Avenue,Ivy Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Regent Street,Ivy Street,Curts Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Regent Street,Curts Avenue,National Boulevard,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Cattaraugus Avenue,Halm Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Halm Avenue,Hutchinson Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Hutchinson Avenue,Helms Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Helms Avenue,Vera Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Vera Avenue,Ivy Street,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Ivy Street,Curts Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Curts Avenue,National Boulevard,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,National Boulevard,Ellis Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Cattaraugus Avenue,Sherbourne Drive,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Sherbourne Drive,Hutchinson Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Hutchinson Avenue,Helms Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,Helms Avenue,National Boulevard,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Venice Boulevard,National Boulevard,Exposition Boulevard,In Progress,75%,85%,3/1/2016,-,-,SM,
PPD,235,10,Vera Avenue,Venice Boulevard,Regent Street,In Progress,75%,85%,3/1/2016,-,-,SM,
TPPD,236,-,Columbus Avenue,Cul-De-Sac S of Dearborn Street,Dearborn Street,In Progress,75%,85%,3/1/2016,-,-,SM,
TPPD,236,-,Columbus Avenue,Dearborn Street,Tupper Street,In Progress,75%,85%,3/1/2016,-,-,SM,
TPPD,236,-,Dearborn Street,E Intersection of Columbus Avenue,W Intersection of Columbus Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
TPPD,236,-,Knapp Street,Memory Park Avenue,Cul-De-Sac W of Memory Park Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
TPPD,236,-,Tupper Street,Memory Park Avenue,Columbus Avenue,In Progress,75%,85%,3/1/2016,-,-,SM,
TPPD,237,5,Coventry Place,Selby Avenue,Malcolm Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,237,5,Coventry Place,Malcolm Avenue,Glendon Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,237,5,Glendon Avenue,Coventry Place,Richland Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,237,5,Malcolm Avenue,Coventry Place,Richland Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,238,5,Cotner Avenue,Richland Avenue,Pickford Street,No Parking Anytime Except 1 Hr. Parking 8AM - 6PM Mon. - Fri. & Holidays; Vehicles with District No. 238 Permits Exempt,75%,85%,3/1/2016,10/3/2016,Establishment,SM,
TPPD,238,5,Pickford Street,E Intersection of Cotner Avenue,W Intersection of Cotner Avenue,No Parking Anytime Except 1 Hr. Parking 8AM - 6PM Mon. - Fri. & Holidays; Vehicles with District No. 238 Permits Exempt,75%,85%,3/1/2016,10/3/2016,Establishment,SM,
TPPD,238,5,Pickford Street,W Intersection of Cotner Avenue,Cul-De-Sac W of Cotner Avenue,No Parking Anytime Except 1 Hr. Parking 8AM - 6PM Mon. - Fri. & Holidays; Vehicles with District No. 238 Permits Exempt,75%,85%,3/1/2016,10/3/2016,Establishment,SM,
TPPD,238,5,Richland Avenue,Sepulveda Boulevard,Cotner Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,238,5,Sepulveda Boulevard,Richland Avenue,Pearl Street,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,238,5,Sepulveda Boulevard,Pearl Street,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,239,4,Beachwood Drive,Belden Drive,Woodhaven Drive,No Parking 8AM - 4PM Saturday to Sunday & Holidays; Vehicles with District No. 239 Permits Exempt,75%,85%,3/1/2016,03/26/2016,Establishment,SM,
TPPD,239,4,Beachwood Drive,Woodhaven Drive,Woodshire Drive,No Parking 8AM - 4PM Saturday to Sunday & Holidays; Vehicles with District No. 239 Permits Exempt,75%,85%,3/1/2016,03/26/2016,Establishment,SM,
TPPD,239,4,Beachwood Drive,Woodshire Drive,Ledgewood Drive,No Parking 8AM - 4PM Saturday to Sunday & Holidays; Vehicles with District No. 239 Permits Exempt,75%,85%,3/1/2016,03/26/2013,Establishment,SM,
TPPD,240,5,Brookhaven Avenue,Westwood Boulevard,Midvale Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,240,5,Coventry Place,Midvale Avenue,Clarkson Road,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,240,5,Midvale Avenue,Cul-De-Sac S of Coventry Place,Coventry Place,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,240,5,Midvale Avenue,Coventry Place,Brookhaven Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,241,5,Brookhaven Avenue,Greenfield Avenue,Military Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,241,5,Exposition Boulevard,Greenfield Avenue,Military Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,241,5,Greenfield Avenue,Cul-De-Sac S of Brookhaven Avenue,Brookhaven Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,241,5,Greenfield Avenue,Brookhaven Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,242,-,-,-,-,-,-,-,-,-,-,-,-
TPPD,243,5,Coventry Place,Glendon Avenue,Westwood Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,243,5,Coventry Place,Westwood Boulevard,Midvale Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,243,5,Westwood Boulevard,Coventry Place,Richland Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,243,5,Westwood Boulevard,Richland Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,244,1,Park Row Street,Grand View Drive,628 Park Row Street,No Parking Anytime; Vehicles with District No. 244 Permits Exempt,75%,85%,3/1/2016,12/16/2015,Establishment,SM,
TPPD,245,5,Brookhaven Avenue,Tilden Avenue,Bentley Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,245,5,Richland Avenue,Tilden Avenue,Bentley Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,245,5,Tilden Avenue,Cul-De-Sac S of Brookhaven Avenue,Brookhaven Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,245,5,Tilden Avenue,Brookhaven Avenue,Richland Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,245,5,Tilden Avenue,Richland Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,246,-,-,-,-,-,-,-,-,-,-,-,-
PPD,247,-,-,-,-,-,-,-,-,-,-,-,-
PPD,248,-,-,-,-,-,-,-,-,-,-,-,-
TPPD,249,5,Brookhaven Avenue,Midvale Avenue,Kelton Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,249,5,Exposition Boulevard,Westwood Boulevard,Midvale Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,249,5,Exposition Boulevard,Midvale Avenue,Kelton Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,249,5,Kelton Avenue,Brookhaven Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,249,5,Midvale Avenue,Brookhaven Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,250,5,Clarkson Road,Malcolm Avenue,Glendon Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,250,5,Glendon Avenue,Clarkson Road,Coventry Place,No Parking Anytime Except 2 Hr. Parking 8AM - 6PM Mon. - Fri.; Holiday Enforced; Vehicles with District No. 250 Permits Exempt,75%,85%,3/1/2016,11/28/2016,Establishment,SM,
TPPD,250,5,Malcolm Avenue,Clarkson Road,Coventry Place,No Parking Anytime Except 2 Hr. Parking 8AM - 6PM Mon. - Fri.; Holiday Enforced; Vehicles with District No. 250 Permits Exempt,75%,85%,3/1/2016,11/28/2016,Establishment,SM,
TPPD,250,5,Westwood Boulevard,Santa Monica Freeway 10,Coventry Place,No Parking Anytime Except 2 Hr. Parking 8AM - 6PM Mon. - Fri.; Holiday Enforced; Vehicles with District No. 250 Permits Exempt,75%,85%,3/1/2016,11/28/2016,Establishment,SM,
TPPD,251,5,Richland Avenue,Selby Avenue,Malcolm Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,251,5,Richland Avenue,Malcolm Avenue,Glendon Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,251,5,Richland Avenue,Glendon Avenue,Westwood Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,251,5,Westwood Boulevard,Richland Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,252,5,Military Avenue,Sproul Avenue,Sardis Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,252,5,Military Avenue,Sardis Avenue,Brookhaven Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,253,-,-,-,-,-,-,-,-,-,-,-,-
TPPD,254,5,Brookhaven Avenue,Veteran Avenue,Greenfield Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,254,5,Exposition Boulevard,Kelton Avenue,Veteran Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,254,5,Exposition Boulevard,Veteran Avenue,Greenfield Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,254,5,Veteran Avenue,Clarkson Road,Brookhaven Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,254,5,Veteran Avenue,Brookhaven Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,255,-,-,-,-,-,-,-,-,-,-,-,-
TPPD,256,5,Coventry Place,Overland Avenue,Selby Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,256,5,Exposition Boulevard,Overland Avenue,Selby Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,256,5,Overland Avenue,Coventry Place,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,256,5,Selby Avenue,Coventry Place,Richland Avenue,N/A,75%,85%,3/1/2016,-,-,SM,
TPPD,256,5,Selby Avenue,Richland Avenue,Exposition Boulevard,N/A,75%,85%,3/1/2016,-,-,SM,
PPD,257,-,-,-,-,-,-,-,-,-,-,-,-
PPD,258,13,Cahuenga Boulevard,Santa Monica Boulevard,Lexington Avenue,,75%,85%,3/1/2016,-,-,SM,
PPD,258,13,Cahuenga Boulevard,Lexington Avenue,S Intersection of La Mirada Avenue,,75%,85%,3/1/2016,-,-,SM,
